sim,year,cx,cy,cz,volume,mass
228,120,5267.04,2563.55,256.19,75832990,195919743.5
228,150,5343.31,2561.69,317.22,84107900,238038630.1
228,200,5439.87,2555.42,348.84,98277670,306470022.3
229,80,5050,2550,663.98,1455090,7646677.21
229,100,5050,2550,707.31,2425150,9781612.185
229,120,5050,2550,707.62,2425150,11798194.18
229,150,5050,2550,708.31,2425150,14649668.09
229,200,5079.51,2550,703.39,4365270,19565566.14
230,40,5050,2550,543.63,1945020,4708658.037
230,50,5050,2550,545.25,1945020,6478319.964
230,60,5050,2550,557.58,2430050,8209394.055
230,80,5050,2550,557.57,2430050,11542438.96
230,100,5052.42,2550,542.95,3405010,14730798.56
230,120,5055.27,2550,521.88,4379970,17725768.35
230,150,5056.47,2550,499.03,4867450,21938945.22
230,200,5063.3,2550,467.53,6329890,29140074.7
231,20,5050,2550,1130.58,1940120,9904729.042
231,30,5050,2550,1136.58,1940120,24033303.43
231,40,5055.17,2550,1116.59,3395210,39083309.05
231,50,5061.32,2556.18,1088.5,4365270,54373522.03
231,60,5067.74,2561.83,1072.14,6305390,68703137.08
231,80,5087.74,2574.85,1056.62,9215570,94957890.24
231,100,5108.52,2587.09,1049.21,10670660,119765670.3
231,120,5125.52,2596.99,1045.47,12125750,142420276.9
231,150,5145.46,2610.36,1042.29,14065870,173457610.1
231,200,5166.17,2625.17,1039.4,15520960,224223970.5
232,30,5050,2550,1148.13,2404960,12639840.6
232,40,5050,2550,1148.82,2404960,20455844.13
232,50,5050,2550,1149.62,2404960,28363640.82
232,60,5050,2550,1150.58,2404960,35871889.87
232,80,5050,2550,1102.23,3375020,49839696.19
232,100,5050,2550,1045.42,4830110,63087498.77
232,120,5052.16,2550.19,999,7255260,75290057.52
232,150,5053.76,2551.92,957.84,7740290,92143969.33
232,200,5071.1,2545.88,910.27,12590590,120083820.8
233,40,5050,2550,1007.01,485030,8849304.789
233,50,5050,2550,1098.26,2425150,12215983.87
233,60,5050,2550,1097.77,2425150,15467248.83
233,80,5050,2550,1097.06,2425150,21635697.94
233,100,5050,2550,1096.65,2425150,27514768.11
233,120,5050,2550,1096.4,2425150,32990842.04
233,150,5050,2550,1096.14,2425150,40633926.45
233,200,5059.82,2550,1099.47,4850300,53526966.32
234,20,5050,2550,467.34,1462440,3900779.783
234,30,5050,2550,501.51,2432500,9413080.541
234,40,5050,2550,451.13,3894940,15199221.51
234,50,5053.11,2549.84,380.21,5844860,21041916.52
234,60,5057.23,2549.69,351,9257220,26622802.98
234,80,5066.21,2549.1,320.14,11694620,37077751.59
234,100,5083.56,2547.81,262.31,19106820,47010925.76
234,120,5106.52,2548.81,197.25,28718940,56196658.91
234,150,5122.71,2548.86,171.42,31943820,68931033.88
234,200,5134.49,2549.21,160.33,41555940,90172294.99
235,10,5050,2550,1275.38,2111970,17965361.44
235,20,5013.41,2550,1193.59,5699220,97715095.86
235,30,4987.48,2549.41,948.04,16097080,193043029.5
235,40,4989.39,2547.27,822.02,24827620,297718124.1
235,50,4992.39,2550.51,778.86,31810080,405306382.5
235,60,5010.14,2545.62,762.24,40540620,502349859.7
235,80,5059.97,2523.64,739.03,51696310,672263484.3
235,100,5094.35,2524.73,727.57,58971760,831031468.4
235,120,5133.54,2535.4,721.35,69157390,972388363.9
235,150,5209.36,2545.79,689.65,92963060,1161438638
235,200,5336.67,2521.11,565.85,158650440,1458643526
236,60,5050,2550,1205.7,1899740,10211485.75
236,80,5050,2550,1197.67,2384770,14331966.29
236,100,5050,2550,1198.51,2384770,18268600.69
236,120,5050,2550,1199.41,2384770,21955716.77
236,150,5050,2550,1200.61,2384770,27128536.01
236,200,5050,2550,1200.21,2384770,35929943.79
237,20,5050,2550,496.34,974960,4308203.788
237,30,5050,2550,537.3,2430050,10403060.09
237,40,5050,2550,524.66,3405010,16810683.56
237,50,5050,2550,464.7,4867450,23285234.49
237,60,5051.27,2550.44,385.22,7304850,29457073.99
237,80,5062.18,2555.27,308.7,12662230,40991769.33
237,100,5069.15,2558.82,246.4,19586950,51944380.28
237,120,5076.7,2559.85,226.93,23049310,62059245.7
237,150,5088.48,2559.95,216.58,26561670,76064032.31
237,200,5108.19,2560,205.54,31636470,99375517.67
238,40,5050,2550,808.51,1455090,10375192.95
238,50,5050,2550,849.71,2425150,14334477.38
238,60,5050,2550,849.19,2425150,18145710.03
238,80,5068.74,2550,837.44,3395210,25349676.35
238,100,5087.3,2550,833.6,4365270,32209334.62
238,120,5105.23,2550,834.76,5335330,38585220.4
238,150,5142.71,2550,829.82,6790420,47466530.91
238,200,5190.81,2550,827.98,8730540,62398831.91
239,20,5050,2550,793,1940120,8687111.545
239,30,5050,2550,815.96,2425150,21066104.55
239,40,5063.41,2550,790.15,5335330,34225090.63
239,50,5068.96,2550,765.51,6305390,47582844.11
239,60,5079.96,2550,758.25,8245510,60134840.7
239,80,5099.98,2550,756.92,10185630,83204642.72
239,100,5118.65,2550,758.74,11640720,105019837
239,120,5136.27,2550,766.06,12125750,124976738.7
239,150,5154.79,2550,769.5,13095810,152363668
239,200,5185.48,2549.28,769.25,15035930,197282598.6
240,40,5050,2550,424.36,487480,3266172.141
240,50,5050,2550,486.26,1947470,4484986.66
240,60,5050,2550,500.96,2432500,5686159.61
240,80,5050,2550,495.58,2432500,8018720.151
240,100,5050,2550,495.39,2432500,10254775.86
240,120,5050,2550,497.21,2919980,12365522.27
240,150,5050,2550,487.89,2919980,15348374.28
240,200,5054.02,2550,452.71,5354930,20485653.81
241,20,5050,2550,745.82,2910180,23658921.96
241,30,5074.55,2549.85,680.8,9700600,57112949.34
241,40,5109.6,2548.87,650.85,17463530,93237352.59
241,50,5139.43,2546.03,635.66,24263750,130135976.9
241,60,5167.27,2544.37,628.36,31061520,164122141
241,80,5220.64,2541.54,618.9,41252050,225132014.2
241,100,5273.83,2539.96,615.51,52902570,282489924.3
241,120,5334.97,2539.6,618.68,60663050,334272040.1
241,150,5422.59,2539.47,628.92,73278730,404448242.5
241,200,5550.9,2540.74,642.04,85404480,517194290.7
242,40,5050,2550,1125.61,1940120,12164296.29
242,50,5050,2550,1140.77,2404960,16820498.37
242,60,5050,2550,1139.25,2404960,21288158.21
242,80,5050,2550,1136.91,2404960,29701480.04
242,100,5054.87,2550,1136.12,2889990,37705283.32
242,120,5055.33,2550,1134.88,2889990,45128845.18
242,150,5055.78,2550,1129.9,3375020,55448984.41
242,200,5058.94,2550,1113.12,3860050,72743112.78
243,20,5054.51,2550.71,438.17,8282260,29173838.42
243,30,5048.75,2547.41,298.26,26806500,69858218.55
243,40,5023.39,2551.89,172.95,49103170,113927046.3
243,50,5015.96,2544.19,151.18,68612440,158993960.8
243,60,5016.34,2540.93,149.04,78662040,200341196.7
243,80,5020.68,2535.71,149.49,92271550,274220720.6
243,100,5029.32,2533.28,151.34,101681220,343598545.4
243,120,5042.83,2533.51,156.08,109240970,406069516.3
243,150,5062.41,2538.1,159.55,120165530,490522589.1
243,200,5095.94,2545.99,164.96,140202210,625655993.1
244,20,5059.61,2550,1060.94,5820360,67901987.74
244,30,5069.2,2550,878.65,14555800,145873755
244,40,5080.96,2549.87,643.72,29633380,231214778.4
244,50,5100.71,2549.5,533.62,42273560,318827883.2
244,60,5123.41,2551.17,522.67,55408570,398171228.6
244,80,5164.3,2550.64,579.02,62234290,537761989.7
244,100,5191.15,2550.45,606.56,73416930,668349546.3
244,120,5212.85,2549.45,624.84,74384540,784926293.9
244,150,5227.06,2548.7,646.22,65624600,941232905.5
244,200,5248.87,2548.25,678.54,68537230,1187987236
246,30,5050,2550,1248.09,2364580,16188445.8
246,40,5050,2550,1250.32,2364580,26248510.51
246,50,5050,2550,1251.34,2364580,36443187.94
246,60,5050,2550,1234.86,2849610,46074214.68
246,80,5051.87,2550,1208.64,3819670,63886351.38
246,100,5053,2550,1196.84,3819670,80755828.82
246,120,5061.43,2550,1195.24,5719410,96242836.47
246,150,5069.49,2550,1196.26,6669280,117566481.3
246,200,5084.61,2550,1194.76,7639340,152733641.6
247,30,5050,2550,516.73,2432500,7197253.525
247,40,5056,2550,516.59,3407460,11597365.09
247,50,5060.9,2548.17,506.78,3894940,16032504.45
247,60,5067.28,2549.49,488.68,5357380,20292170.43
247,80,5080.16,2548.76,472.49,6819820,28322784.2
247,100,5102.02,2549.33,463.26,9257220,35964629.12
247,120,5119.34,2549.2,462.02,10714760,43056988.44
247,150,5146.21,2547.61,458.91,13152160,52922576.89
247,200,5180.58,2547.59,457.63,17052000,69471397.16
248,20,5050.4,2549.95,502.56,7299950,27073722.94
248,30,5092.41,2552.21,330.1,23386790,65055032.97
248,40,5143.85,2556.63,234.02,48105890,106150933
248,50,5209.9,2531.55,178.45,79664680,148160070.3
248,60,5263.24,2516.08,162.18,102251280,186755034.5
248,80,5347.65,2501.73,152.78,141557300,255829629.2
248,100,5413.64,2499.9,151.32,173941050,320721370.7
248,120,5480.61,2503.95,155.48,201685030,379206244.9
248,150,5575.97,2511.43,160.52,247468220,458339275.3
248,200,5721.69,2522.64,165.17,317385480,585140905
249,40,5050,2550,653.62,2425150,7082607.391
249,50,5050,2550,650.79,2425150,9765609.265
249,60,5050,2550,648.42,2425150,12368384.27
249,80,5050,2550,645.67,2425150,17332275.58
249,100,5061.41,2550,649.83,4365270,22069428.69
249,120,5067.07,2550,654.66,4850300,26495012.34
249,150,5072.12,2550.49,651.03,5820360,32689096.06
249,200,5086.21,2550.78,644.71,8245510,43186363.07
251,30,5050,2550,1243.64,2364580,10186333.89
251,40,5050,2550,1244.03,2364580,16457797.09
251,50,5050,2550,1244.79,2364580,22793881.04
251,60,5050,2550,1245.55,2364580,28836318.51
251,80,5050,2550,1237.22,2364580,40134797.19
251,100,5050,2550,1213.8,2364580,50864436.16
251,120,5050,2550,1201.12,2364580,60776186.28
251,150,5050.94,2550,1190.86,2829420,74503387.34
251,200,5051.94,2550,1182.05,3294260,97362893.54
252,40,5050,2550,473.11,487480,3555283.752
252,50,5050,2550,533.86,1945020,4884182.22
252,60,5050,2550,548.89,2430050,6191578.235
252,80,5050,2550,542.44,2430050,8725404.286
252,100,5050,2550,540.58,2430050,11153201.22
252,120,5050,2550,546.52,2430050,13442339.62
252,150,5053.86,2550,552.14,2917530,16673876.84
252,200,5056.03,2550.01,541.6,4379970,22229628.03
253,40,5050,2550,981.45,1940120,22625070.14
253,50,5050,2550,1003.35,2425150,31388055.58
253,60,5050,2550,1003.51,2425150,39691378.47
253,80,5050,2550,982.17,1940120,55101731.87
253,100,5050,2550,982.08,970060,69709153.44
254,20,5050,2550,519.99,2432500,5714147.434
254,30,5054.44,2550,508.76,3894940,13823167.08
254,40,5056.68,2550,416.51,6332340,22386289.7
254,50,5064.06,2550.02,290.08,11744620,31055064.28
254,60,5078.7,2550.06,255.78,15206980,39270876.46
254,80,5103.21,2550.19,254.17,22619180,54522620.26
254,100,5126.87,2550.16,256.81,27976560,68980588.83
254,120,5155.46,2550.2,260.15,32901360,82281853.03
254,150,5183,2550.18,279.56,35826240,100632544.7
254,200,5223.48,2550.12,297.84,40701040,130996808.8
255,10,5050,2550,812.99,485030,8226890.107
255,20,5057.37,2550,850.41,4850300,68493511.75
255,30,5080.26,2552.41,851.94,11155690,146878748.2
255,40,5152.88,2554.28,857.4,17946110,232679602.5
255,50,5238.41,2558.7,851.3,28131740,320767516.6
255,60,5296.08,2562.42,835.72,36862280,400532438.9
255,80,5362.97,2567.01,826.61,54808390,540847177.6
255,100,5427.94,2570.49,823.29,72269470,672107957.9
255,120,5488.16,2574.24,822.15,82455100,789277487.8
255,150,5552.23,2580.16,823.37,90700610,946368388.5
255,200,5586.27,2586.25,824.04,90215580,1194333657
256,20,5050,2550,1150.36,2404960,16187747.15
256,30,5052.92,2550,1143.57,2889990,39291415.37
256,40,5058.17,2550,1089.23,5315140,64093343.2
256,50,5064.95,2550,1037.07,7720100,89369112.12
256,60,5072.85,2550,1001.92,9660220,112823528.5
256,80,5092.86,2550,982.59,12570400,155299093
256,100,5113.64,2550,983.34,14975360,195318592.6
256,120,5133.73,2550,992.87,16430450,231626057.3
256,150,5154.99,2549.3,1008.89,15945420,281060969.5
256,200,5180.26,2549.73,1014.63,18350380,361096861.9
257,30,5050,2550,549.06,2430050,6828290.88
257,40,5050,2550,549.35,2917530,10998387.61
257,50,5050,2550,528.26,3405010,15200189.43
257,60,5051.21,2549.66,487.19,5354930,19240089.73
257,80,5055.23,2549.48,442.02,6817370,26865855.48
257,100,5051.65,2557.39,412.52,8767290,34124690.23
257,120,5046.73,2564.44,378.9,11692170,40866349.36
257,150,5038.8,2577.16,290.13,17154450,50250324.01
257,200,5038.5,2583.66,253.97,21304290,66008636.91
259,20,5069.83,2560.16,344.79,11212040,29860912.49
259,30,5095.03,2605.73,318.48,26811400,71415095.25
259,40,5141.83,2660.46,295.16,42410760,116441249.1
259,50,5206.22,2703.21,273.21,63859880,162493066.3
259,60,5299.05,2737.31,237.13,93121200,204726015.8
259,80,5428.27,2754.71,202.98,134194560,280150174.9
259,100,5499.38,2751.92,195.34,167068240,350969759.7
259,120,5552.24,2744.65,194.78,192817200,414721046.3
259,150,5612.95,2730.83,195.3,223340960,500881926
259,200,5691.18,2714.12,197.18,268539120,638687473.6
260,50,5050,2550,1152.52,485030,17741569.49
260,60,5050,2550,1152.52,485030,22452268.13
260,80,5050,2550,1152.52,485030,31312249.52
260,100,5050,2550,1152.52,485030,39738371.35
260,120,5050,2550,1152.52,485030,47548108.08
260,150,5050,2550,1152.52,485030,58397908.42
260,200,5050,2550,1152.52,485030,76559592.31
261,10,5050,2550,666.96,1455090,5627561.47
261,20,5100.25,2556.13,228.6,23239510,58966304.11
261,30,5143.92,2588.89,115.57,66282930,130233607.5
261,40,5155.47,2592.88,105.93,94184530,208124087.2
261,50,5161.75,2592.99,102.7,107606560,288045978.7
261,60,5167.58,2593.65,104.46,117313780,360554043.8
261,80,5178.86,2594.29,108.35,139005550,488393296.5
261,100,5187.78,2594.59,111.11,150902620,608050169.8
261,120,5197.8,2592.38,115.81,160744870,714996339.3
261,150,5209.62,2590.32,118.09,172589490,858553476.2
261,200,5229.17,2586.94,122.36,195261120,1085603557
262,20,5050,2550,386.29,4384870,13586120.68
262,30,5051.71,2537.19,114.14,12247070,32990173.97
262,40,5054.43,2531.12,105.26,16146910,53763213.63
262,50,5056.77,2527.5,101.6,17709350,74910088.02
262,60,5057.17,2526.18,102.28,21171710,94602139.98
262,80,5057.82,2524.42,103.59,24246590,130411958.3
262,100,5059.19,2523.26,106.39,27221470,164185555.7
262,120,5061.73,2522.66,110.43,29171390,194897714.1
262,150,5064.69,2522.26,113.2,29758870,236806321.7
262,200,5068.9,2520.84,118.15,31708790,304903554.7
263,20,5050,2550,521.85,487480,4935655.704
263,30,5050,2550,521.85,487480,11928745.66
263,40,5050,2550,523.5,972510,19296431.56
263,50,5050,2550,522.95,972510,26747806.87
263,60,5050,2550,522.61,972510,33831035.77
263,80,5050,2550,521.85,487480,47026242.96
263,100,5050,2550,521.85,487480,59545521.19
263,120,5050,2550,521.31,974960,71085999.82
263,150,5050,2550,520.84,974960,87037105.67
263,200,5050.64,2550,520.62,1945020,113512372.3
264,20,5050,2550,780.84,6310290,54134090.56
264,30,5128.85,2575.55,133.96,51846010,121373634.2
264,40,5155.2,2574.58,109.27,71720250,194793544.3
264,50,5172.71,2573.73,105.88,83952620,270102388.9
264,60,5187.5,2573.56,110.14,101109790,338504722.8
264,80,5208.92,2572.66,118.45,119612250,459272614.5
264,100,5227.1,2572.45,122.7,130584360,572349185.2
264,120,5246.3,2571.02,130.49,141549120,673492018.7
264,150,5270.97,2571.67,136.2,156423520,809359124.9
264,200,5311.29,2572.29,143.98,179245150,1024505993
265,40,5050,2550,1176.6,970060,11908982.32
265,50,5050,2550,1176.67,970060,16465605.67
265,60,5050,2550,1216.38,1899740,20839598.41
265,80,5050,2550,1220.78,2364580,29080626.29
265,100,5050,2550,1216.03,2364580,36921489.49
265,120,5067.43,2550,1205.79,3334640,44195982.39
265,150,5072.05,2550,1195.32,2869800,54311569.25
265,200,5075.2,2550,1192.53,2869800,71270392.82
266,30,5050,2550,1050.19,2425150,12311502.92
266,40,5050,2550,1049.94,2425150,19920439.15
266,50,5050,2550,1050.26,2425150,27617404.96
266,60,5050,2550,1045.38,2910180,34929389.81
266,80,5050,2550,1004.02,3395210,48540560.47
266,100,5057.05,2544.97,975.19,5820360,61452103.26
266,120,5062.46,2540.17,955.47,7275450,73349134.05
266,150,5074.1,2532.87,936.44,7760480,89786513.08
266,200,5098.26,2520.91,917.05,11640720,117050860.5
267,50,5050,2550,1304.8,1626940,9063398.274
267,60,5050,2550,1304.69,1626940,11480150.1
267,80,5050,2550,1304.62,1626940,16097269.29
267,100,5050,2550,1304.69,1626940,20505392.44
267,120,5050,2550,1304.83,1626940,24627676.25
267,150,5050,2550,1305.02,1626940,30402604.43
267,200,5050,2550,1296.7,2111970,40204651.44
268,20,5050,2550,492.28,2432500,9749936.75
268,30,5064.99,2564.57,474.54,5842410,23656145.44
268,40,5088.38,2583.39,447.76,9739800,38465592.18
268,50,5107.5,2589.93,414.12,14124670,53509889.8
268,60,5125.87,2594.35,375.42,19969530,67613550.84
268,80,5161.21,2604.05,329.16,31179120,93464009.06
268,100,5189.27,2611.18,306.05,39998860,117892038.9
268,120,5218.26,2611.26,304.78,46823580,140204572.9
268,150,5260.54,2611.82,304.41,59008130,170779361.9
268,200,5330.27,2603.47,306.35,78994810,220805665.4
269,10,5050,2550,997.02,2425150,26836469.2
269,20,5054.34,2543.47,478.36,21897400,120813774.7
269,30,5033.96,2574.57,337.25,48689200,226219009.3
269,40,5105.11,2705.47,240.94,82322870,342146918.1
269,50,5136.76,2737.41,199.11,121989420,461370691.3
269,60,5152.97,2839.15,176.96,168200100,568694279.3
269,80,5173.77,2846.28,170.56,228430820,756156628.4
269,100,5196.49,2826.59,171.45,272751840,931219299.5
269,120,5226.45,2813.79,173.88,309558210,1086876739
269,150,5258.12,2802.26,178.79,345037170,1294787685
269,200,5296.26,2791.13,184.42,409095140,1620963586
270,20,5054.29,2550,960.62,5820360,63978693.63
270,30,5117.17,2521.64,334.44,28812590,139116608.9
270,40,5296.86,2519.8,179.49,66514060,221307102.8
270,50,5469.44,2534.63,139.58,105153010,305667436.3
270,60,5607.97,2544.76,141.9,133107330,382121484.8
270,80,5738.91,2552.19,168,169999270,516747926.1
270,100,5831.02,2551.64,188.65,191184230,642718612.8
270,120,5938.78,2546.91,207.17,203007070,755229016.3
270,150,6083.19,2534.31,243.4,199208500,906154155.2
270,200,6211.88,2519.88,304.43,204190470,1144595904
271,20,5051.46,2550.21,187.98,12917130,24875714.67
271,30,5067.03,2556.82,79.89,26591610,59960506.67
271,40,5070.74,2563.99,74.27,32691370,97874508.13
271,50,5074.36,2568.08,74.81,38203650,136612335.6
271,60,5077.94,2570.27,77.12,42303490,172258492.9
271,80,5081.36,2572.71,82.46,47810870,236175943.7
271,100,5084.93,2574.13,86.86,52195740,296250677.3
271,120,5088.26,2575.38,91.8,52733220,350451223.2
271,150,5091.75,2576.25,95.17,54733140,423860818.6
271,200,5098.48,2576.78,101.44,62632820,541685182.1
272,40,5050,2550,1278.47,2111970,11475014.2
272,50,5050,2550,1278.27,2111970,15862471.76
272,60,5050,2550,1278.36,2111970,20077248.27
272,80,5050,2550,1278.85,2111970,28025208.43
272,100,5050,2550,1274.08,2111970,35588867.7
272,120,5035.94,2550,1258.77,2597000,42609656.96
272,150,5022.88,2541.31,1246.68,3082030,52376984.68
272,200,5007.45,2528.91,1233.12,3314450,68764592.81
273,50,5050,2550,764.49,485030,5948791.567
273,60,5050,2550,807.61,1455090,7539214.32
273,80,5050,2550,844.55,2425150,10607509.64
273,100,5050,2550,841.57,2425150,13544060.16
273,120,5050,2550,839.44,2425150,16305629.23
273,150,5050,2550,837.46,2425150,20194577.26
273,200,5050,2550,838.41,2910180,26853293.93
274,100,5050,2550,1242.96,2364580,12258392.79
274,120,5050,2550,1242.96,2364580,14766307.35
274,150,5050,2550,1243.04,2364580,18302483.05
274,200,5050,2550,1243.24,2364580,24369898.8
275,10,5050,2550,842.66,2425150,12028671.32
